1	7,3026040	158,2192588	13,627906	9,126314	149,1340994	113,1975706	79,422366	119,353188	109,1518444	198,1161560	181,170850	102,2203291	77,155963	24,2178016	102,2456967	146,3308562	163,1686152	115,1927606	43,2668413	90,2744250	190,1075501	32,1615024	170,3317764	109,2822331	39,3431413	79,3317383	172,587095	9,2134000	175,1850739	159,2953957	110,1145947	38,1028894	119,2712260	104,3360849	33,1408764	163,1539314	60,448494	127,495889	19,2974445	86,934738	28,3475714	101,621814	129,384582	95,2139945	140,3449199	89,294791	103,200147	141,2340944	66,1156253	186,3221912	18,1858511	48,1240840	27,550805	185,3194879	106,156798	193,1342929	160,3380796	21,2957479	8,2929982	22,3388935	99,1606291	122,2247047	108,3340394	45,2886574	16,3090824	152,1098769	121,3453407	7,3320645	162,1468805	11,2180776	161,2844916	132,2259571	84,2425482	149,2356817	167,578777	198,342005	15,1438151	18,3414170	52,1756495	194,579049	103,105782	178,4778	54,1594434	144,145583	9,2187960	55,3795	99,2161798	146,2082813	21,938308	91,2852220	106,2522842	65,825350	17,3437272	59,100620	139,3123412	24,3371831	168,2774048	125,2326942	62,2022034	64,132910	73,2970253	141,3401590	98,3496822	98,478278	75,2496467	143,1157133	150,2472780	178,1601342	195,880206	180,554873	158,2947903	96,2689417	63,143577	170,1616308	34,3390438	100,2161946	166,901274	121,1973469	163,431260	82,1027397	176,2586449	186,3382324	171,565983	99,650774	53,2424484	48,2888631	25,1677354	197,598264	2,652614	46,1423700	161,2817488	71,1177680	18,575662	189,1993344	190,1417029	42,707254	34,2799140	16,726989
2	177,1995002	165,2996190	200,1372031	117,2582730	25,888992	162,1436613	138,1229680	50,3485358	30,1981804	120,63127	194,1188179	78,1592445	32,2246839	180,2121908	100,1707622	64,301063	199,719008	140,1097607	83,2649411	158,1462847	74,3305914	19,994474	114,3171527	137,763186	118,1746164	178,1851358	75,1845111	170,602157	161,397953	166,3296019	167,916115	94,2055800	195,1982660	28,39163	14,2009014	144,374654	34,745917	102,378515	122,796913	187,460584	165,1233304	127,1157084	27,1244943	46,325148	148,840377	182,1449800	145,3363238	29,222900	140,1897507	184,1171050	116,2232517	195,1035310	100,210313	44,1729087	93,2765825	86,586225	109,3111007	118,1931751	51,158218	124,1197836	179,842897	67,1049237	34,2257155	118,1433607	197,3301078	32,2021893	133,744305	148,1379505	158,3103316	130,2014704	155,1176068	107,757789	160,1273474	4,2164264	67,2761271	76,2445376	107,1930611	49,1740088	103,2897921	96,1518527	109,138070	99,2451744	196,2068714	123,447842	158,2454503	70,1569070	150,1966305	194,2913367	36,415551	123,1124570	42,1494057	42,281277	82,1212188	64,377516	67,1077127	139,2738190	51,1627072	179,2037989	67,2986800	94,3086629	36,624704	125,461659	8,710078	195,1064822	72,1022086	59,1407913	98,166879	3,2032637	76,1307957	58,2870232	121,1495960	74,1685940	155,2367882	44,1635309	196,547429	88,561892	52,1407380	3,691584	68,1619086	100,2668626	196,3420748	148,861254	14,62482	81,3242759	86,3517124	148,2987789	105,441133	186,2941925	140,2336523	55,1522096	40,3506714	4,607768	187,1453205	1,1759956	6,1128331	34,2926540	142,1458078	177,881598
3	90,721067	50,3497006	166,1456364	128,2753676	188,3040294	30,1776308	196,3078958	53,2300490	30,97851	8,2102599	184,3434473	63,53139	183,844118	134,302429	104,3196524	192,3401652	166,2487572	5,249578	98,245111	15,2183900	109,1567126	140,3357073	9,2617605	134,1687044	165,1731822	101,106772	182,1892832	39,2385831	178,3251118	136,751712	157,838681	177,579579	163,2787790	99,2887403	44,552931	165,2464584	67,3074552	134,939798	1,91010	176,2502194	184,3193229	179,1665999	125,2007633	101,109786	109,2364046	76,2339917	17,1204837	116,2410151	57,1429961	18,3294782	37,2977124	142,1944241	54,480612	57,1703691	20,2422944	97,1088354	172,383322	121,2680710	118,1079069	98,3004958	78,1641291	54,1241005	58,2735024	170,1840484	135,1304573	161,614941	68,2165966	169,2413135	22,2041687	143,1597711	146,3479455	77,1933834	70,2554783	64,2471074	11,1776505	43,2153830	181,2209010	82,1891357	85,3050538	84,3115594	84,1321699	160,2681986	198,1722759	76,229776	135,2360108	6,2179179	61,727361	143,1689110	154,1837523	70,2016766	10,1317311	69,1339893	113,1038387	117,2728188	84,173320	85,2258616	120,2823620	70,641940	71,1713838	178,1093939	193,1756623	21,1964401	157,246487	78,2365587	114,3244698	198,1485016	69,585366	116,940459	25,494250	181,1262360	179,1375953	17,84844	152,1522449	40,3370458	46,2911272	32,53492	65,1532056	198,612957	151,934190	96,906498	111,3369844	185,1110681	59,2424648	142,2577186	37,1844108	120,1239105	110,2462519	189,1511731	182,2442614	91,2593300	127,2894172	21,2555364	157,3093316	89,1118976	36,927946	51,2105661	160,2384788	28,1701134
4	168,852187	87,2666626	33,161900	134,1909944	12,1275042	187,1807183	2,2604380	25,235589	119,2597616	81,3484593	185,1287101	67,130528	84,1258468	184,713114	153,608595	21,518026	128,3153603	40,2083234	111,599447	66,3190067	67,2113617	49,586958	53,1389891	169,1817214	129,1738319	9,2477287	65,2571977	79,1602660	124,1986660	30,2708109	144,2325275	13,221731	102,2945434	32,3029023	71,16398	177,3174898	43,898859	10,3186282	167,1193718	30,1208929	44,3334274	179,405375	142,1738922	49,346455	126,1645790	71,1636135	128,3113810	67,2883283	46,2782774	4,1675865	70,2218789	58,3413772	5,3311523	71,2445790	18,3178046	177,734594	25,2772809	67,2227102	180,632909	47,624140	68,460293	79,2527541	24,2348981	116,1411877	31,2089946	107,3340981	1,84950	97,2492842	70,1180106	77,2172520	90,308359	194,2658382	193,938287	70,2059375	151,2364628	122,2309138	43,2482329	30,990823	168,71852	175,2592593	75,3384159	147,2078556	31,2300718	191,2343260	95,2143562	51,857018	137,3318903	31,3102598	91,380047	83,577709	184,1420330	142,3480438	113,1791144	21,786039	16,205466	114,1930377	127,934681	41,102889	180,114644	92,2545419	177,1991160	140,2690737	173,930131	195,1130630	23,1376020	63,1976379	7,948845	13,1595515	49,1228498	71,1019578	87,3494915	47,2948529	72,713154	94,2997029	82,1358686	137,90932	125,216563	103,674584	44,1625133	17,2918534	48,2418848	153,2055792	7,1400575	179,44395	180,3330763	176,1294576	143,3303400	100,1860384	127,243697	37,1983355	139,1773622	123,2775001	188,1617592	112,1460085	77,1839344	192,2688968	104,1256959	122,830331
5	170,1009081	73,1112433	70,1779977	101,633116	140,2083931	43,1816055	73,863945	45,3287688	13,1461868	118,3323145	42,763817	147,2390653	62,142890	162,1254799	69,3175245	131,2712414	37,1757958	26,422677	187,2309605	84,443821	90,3427834	4,2890867	160,390489	90,3103252	84,3421036	98,2391037	18,1002536	6,3463679	79,1390806	71,179792	72,3201294	17,2444332	104,2695429	81,1948246	118,440928	96,775559	75,211633	15,480667	105,392562	28,689861	28,1514077	164,2691588	73,2163747	156,2209841	100,3444540	177,2625512	106,2906938	83,2578812	102,2187505	37,126163	104,325756	179,65015	15,2799072	60,1405227	192,738881	120,2163363	189,1431091	148,2345872	9,143268	23,2672217	88,2076436	91,334703	162,2898869	77,2581453	129,2176845	56,86780	84,1815679	60,3101192	132,2953490	25,3419710	62,1528098	183,2812498	153,894673	44,3135050	58,2295829	70,877679	114,731632	128,1852909	43,3253308	157,2252999	57,1558012	75,1823431	44,1579387	75,1180679	80,2612786	100,1899787	160,2667254	117,2992799	40,2157512	87,1109050	28,1553057	93,642640	105,1887127	57,1309385	15,3264257	23,2063805	60,2135776	13,2151975	50,1071058	98,2064221	79,1822485	191,608408	147,1668467	161,599106	162,1170224	1,2216742	124,2298460	3,1518040	5,822201	134,3065336	81,306571	64,3227074	71,1943366	59,478507	111,1290139	169,3215795	63,3091738	189,1489705	46,1003124	3,2976092	21,980879	181,3254389	162,2889178	6,843313	76,164976	80,3429011	160,1897789	102,604541	8,3142327	196,558153	176,241758	95,3244313	167,2735537	191,1404008	187,1068474	141,2364811	181,3176521	10,2165586
6	58,3286456	181,1070463	57,2206051	178,80079	112,761882	137,681168	159,1938868	112,143671	60,2853149	59,2072774	190,1227708	162,2675164	123,150008	195,134488	67,813817	135,208216	118,192133	134,1468655	8,2345209	13,44385	198,225497	147,3089711	80,2972971	97,3324107	142,454633	135,1051348	51,1779712	3,1576845	114,768287	170,2366118	55,780879	162,193103	48,102878	141,2922979	43,1050787	162,2034529	172,3161930	81,2079810	137,2310700	163,1824236	21,479103	137,434719	163,1935881	118,3101473	39,3184000	54,1453002	186,1530070	139,2095264	131,2671766	162,392887	193,2213079	41,953902	45,2521098	184,965132	84,705753	137,2729500	178,3098710	162,92908	31,2134201	45,3192740	133,2664713	15,1634922	17,607097	68,296101	174,1304059	159,2426584	76,2424099	58,3271798	186,451161	43,2836434	6,664215	110,3384849	17,736431	127,1172088	3,3096408	129,662253	53,1562235	179,1430705	39,3198333	178,2486113	16,3493370	6,1271254	67,581655	82,3160379	141,158411	145,2331847	195,1128560	185,2650708	103,1088528	158,2243637	53,2543523	120,876136	82,1932871	165,2250517	144,2829302	151,2636847	189,1836144	79,398754	173,196511	87,2049626	144,3274707	180,1573452	10,3418982	72,32788	176,1430082	182,411004	101,3033380	77,2504202	41,3269006	76,937656	173,962029	44,2875370	130,2668011	107,365924	41,414351	156,2871848	22,1504498	147,1733354	123,2177790	161,3365000	113,117414	145,2911080	14,1839493	9,1859489	156,65795	85,75288	117,883498	115,205088	181,342789	67,985930	120,663531	56,2959358	157,2238232	25,2383726	87,36475	8,1319057	71,115377	14,862524
7	172,1117946	187,2765358	170,670340	118,3517647	146,1511121	44,2465663	59,1107623	107,1822155	75,1891668	101,2286101	47,2711635	77,2391706	62,2122757	125,2188745	159,1368828	101,1746230	122,600503	100,3355458	76,675967	97,3288550	200,272436	196,1338927	66,3226588	22,1845624	122,2316332	148,1380448	31,3311450	20,1483196	18,195551	167,2577461	68,553012	139,979558	141,687359	22,2972801	200,621639	187,841404	150,1380117	12,304551	65,1964732	141,621265	167,1065562	156,797912	45,3359998	93,2340365	41,639401	159,3312454	26,3270383	180,1519143	14,848806	190,2370797	12,641617	145,2922704	29,1434570	195,454878	29,642758	53,389232	125,1811909	14,1895997	19,2168056	85,1954144	195,2515607	115,1834248	69,289282	39,2891623	192,1204168	98,3289776	188,1494836	108,889539	102,2744492	52,856734	111,1642573	99,3283401	47,2195901	198,2841069	199,1041939	17,883230	166,2165160	149,2670331	179,83361	7,1412531	164,3087266	8,625581	70,2467196	176,2431972	93,483454	123,1872732	24,1325943	94,2142245	87,1492147	65,1609462	199,1445691	178,1350792	52,1398380	129,2018049	72,2851309	133,872152	23,2507265	55,3116650	86,1459283	77,1910374	101,1427616	42,1874624	184,1925412	167,1743052	122,3290560	167,3002757	195,1210618	9,2185817	6,2147459	160,628528	161,2925649	157,2984563	122,1860971	45,1060351	134,2014684	197,2356777	165,448734	62,2763254	186,2407899	160,1319397	72,3374957	61,3181373	188,1999440	180,980310	143,479236	89,2511363	146,552083	39,899564	186,2956764	25,2516863	113,2739174	127,2900980	177,2013806	200,847142	52,2430111	35,1804698	106,3213755	154,479671
8	30,1585728	32,1512739	172,1226325	140,2886873	99,1751012	85,1290886	63,2766149	92,2734520	77,2972790	128,3187063	73,1721869	196,951062	137,1113048	1,1470859	121,1102464	187,2706910	124,1200165	42,1608048	171,93859	178,2415269	51,1059980	130,1471511	139,2381074	172,364530	137,2699310	60,2723336	65,1880662	112,454642	119,2115579	184,3138759	132,3040360	111,1566142	109,1283019	45,1218426	91,3084319	177,3420240	133,2889566	61,3030916	60,2690565	5,3145895	9,3083564	90,961622	149,200490	87,3082551	194,1740117	63,2241772	62,2300282	195,320107	195,1955174	96,2404902	4,59281	60,1429127	40,2483160	197,3511682	100,2016534	193,2685731	19,2295197	124,2417834	64,2101420	178,2202176	82,51849	126,1863640	82,2650064	42,1070289	50,3077941	197,469449	196,1630474	129,3422469	88,3084696	7,1941875	122,1874744	116,2556252	89,975720	20,3206385	28,913295	101,1290328	58,3324130	163,1874649	34,2845700	151,1197890	64,140596	25,1670016	180,1224117	155,3112384	77,2148760	176,2741182	171,1529049	21,18143	133,2991906	162,1159046	113,1537096	123,2651120	195,1603301	154,57942	145,1462288	74,900492	180,1866178	189,866570	119,790076	45,2159497	102,2437525	97,1774811	13,3481360	23,107978	28,1260620	81,1065454	184,661953	73,2399565	169,2857743	113,1798600	38,368543	180,1473971	173,3338745	22,1305359	173,1603770	25,1626001	189,85572	110,296689	164,1567894	164,891487	59,1833596	29,2771816	80,2110963	33,99981	185,3071345	170,341077	192,422628	15,1027452	113,1689381	93,2156018	108,3289017	59,18818	3,2230006	76,2294110	28,579019	60,435394	117,455698	41,1857194
9	136,768094	143,3041605	86,1593656	79,2172973	154,2214900	139,1841541	54,3215227	14,493264	137,2465531	147,288374	93,1503935	83,387712	145,3400151	51,2055884	191,2710335	33,2726255	109,1007517	54,457716	163,3241471	124,351545	140,864356	139,567252	154,939196	65,1036718	71,299688	12,3369786	175,271949	87,3168380	42,1101555	30,74246	40,1044568	138,1811048	175,3374897	44,3301003	65,1318043	184,2436448	121,577197	127,3466209	33,2627633	47,3157054	101,1017357	13,1896606	148,1170429	200,566427	58,3078594	2,2268061	107,1591918	40,92879	127,191488	54,1159560	26,2901897	188,1068476	29,2507622	125,2579499	138,268569	95,2333977	131,1098096	50,408967	1,2699284	144,1628258	131,2999096	11,3043942	61,3321807	124,1230653	93,662606	170,3186015	154,1942002	190,947706	153,1682937	95,1370230	190,3279620	141,2621874	33,3335881	158,1933909	192,689035	199,3032652	71,3355375	137,1625226	23,2347840	49,1296628	165,2123423	34,1119483	60,2309527	102,884123	73,2139567	182,707517	162,15032	152,229273	134,1792869	74,1886097	146,532310	134,2515531	77,1924942	86,2466638	13,1714930	110,1404610	129,435314	7,569094	44,1627198	4,2131495	32,1953181	191,3033209	145,869579	125,3147153	190,353058	23,2328612	123,1294863	190,3461226	176,1333549	162,2848071	119,606689	98,61591	104,734939	83,3008617	78,1302659	84,3083289	87,1340554	111,1147899	195,2594754	63,1873750	145,1665379	157,356310	93,656243	166,2176137	91,777516	7,55834	169,471396	60,1239065	20,3089130	112,3224274	43,1123069	62,201825	136,1454987	168,1589054	63,2773899	40,840123	194,2845248	107,1250171
10	172,3165091	163,746474	191,1014906	127,2575606	119,1245210	158,265866	62,2214045	188,1480720	10,1170240	40,2372493	96,3237482	101,3141803	128,3325928	80,978066	6,2798997	161,3433098	35,41191	190,1221058	92,3099965	129,3026819	112,340149	13,596461	185,738471	14,1680263	184,670977	28,39702	74,2010220	70,2243552	144,2793176	32,3201620	77,2527572	108,793424	188,3183666	186,292220	199,2307086	121,2537125	17,2162879	22,3308864	180,2821356	164,846291	50,7300	162,3123041	196,535170	119,741756	165,1817391	116,1530308	18,187211	167,1778040	12,1308251	58,1080464	112,2749345	169,926352	182,378080	10,1949834	193,2648200	30,145958	158,2712492	161,320124	124,2584138	36,1013171	129,3117062	165,2210534	45,2806531	26,2851072	29,2120244	134,1924894	132,2460851	38,2735739	199,1066799	45,3188473	170,751309	184,1700276	196,943397	62,3483445	135,3358510	119,964677	88,2636131	167,2937827	92,2544082	99,273705	167,2135016	90,2391165	168,2432124	107,1891985	17,510043	124,700839	194,1505681	1,2437205	5,813145	1,1078903	3,2807080	10,248810	101,1590786	158,1068897	71,281569	86,1299602	131,146552	200,1851199	126,1465463	111,483426	115,1930069	118,1647342	42,95776	148,3262708	6,1912783	199,2393314	56,270246	197,83532	192,2184983	183,2759201	48,1619736	146,750323	42,2231902	61,1985461	4,2011577	111,82427	100,3277536	33,2657643	103,244929	71,1591539	55,2733554	168,1337301	5,42600	57,1418732	79,538470	13,2435441	167,3076168	53,800393	144,107664	154,6658	132,1310298	12,3141933	137,1321568	159,148121	157,1647856	185,1823732	65,1058575	54,3504479
