128 1536
1 60 -99
1 56 12
1 2 47
1 112 -33
1 125 -2
1 63 -99
1 42 50
1 41 75
1 13 26
1 57 -54
1 42 -57
1 107 44
2 36 89
2 36 -71
2 2 -74
2 79 -94
2 38 88
2 86 55
2 41 -80
2 13 17
2 94 19
2 73 67
2 128 66
2 113 64
3 35 -41
3 73 82
3 57 19
3 123 46
3 79 73
3 51 95
3 73 71
3 106 56
3 97 4
3 62 88
3 20 50
3 41 56
4 73 16
4 13 40
4 73 84
4 81 16
4 52 62
4 86 62
4 45 45
4 113 -84
4 90 -74
4 41 -83
4 112 76
4 24 -41
5 107 -22
5 80 -19
5 4 -64
5 79 25
5 69 -78
5 78 -78
5 78 -94
5 107 55
5 6 82
5 103 31
5 32 -97
5 34 -9
6 47 58
6 44 80
6 110 64
6 12 88
6 55 -83
6 90 80
6 52 22
6 96 -41
6 80 10
6 119 -14
6 20 -22
6 15 47
7 38 -32
7 95 -44
7 71 -23
7 103 6
7 75 -11
7 32 57
7 64 9
7 88 93
7 65 97
7 64 12
7 97 85
7 95 45
8 113 -12
8 42 -53
8 82 -50
8 33 82
8 70 -84
8 27 -92
8 11 -20
8 64 -72
8 62 91
8 122 -14
8 127 -23
8 101 92
9 64 -65
9 91 31
9 62 79
9 25 -6
9 106 -14
9 107 -67
9 48 68
9 57 -95
9 25 -2
9 22 -18
9 35 51
9 102 73
10 67 -90
10 91 -98
10 26 66
10 53 -9
10 97 53
10 36 -10
10 34 68
10 18 78
10 112 -86
10 55 71
10 117 -100
10 119 34
11 118 66
11 101 24
11 50 -6
11 122 43
11 92 80
11 76 40
11 124 75
11 81 93
11 30 -84
11 113 96
11 126 -37
11 116 -42
12 60 47
12 102 -37
12 74 55
12 75 52
12 4 -35
12 61 -91
12 71 -11
12 14 37
12 103 -14
12 89 -44
12 10 -84
12 40 41
13 5 71
13 107 31
13 108 -98
13 98 45
13 26 47
13 40 -36
13 89 48
13 106 98
13 60 83
13 43 -51
13 75 -11
13 6 41
14 60 -100
14 27 76
14 85 66
14 75 -82
14 102 -76
14 4 -3
14 80 -53
14 71 35
14 23 -93
14 65 92
14 98 -88
14 17 -6
15 103 -92
15 97 24
15 15 -83
15 82 48
15 97 -36
15 38 -37
15 70 -51
15 118 89
15 28 81
15 67 -76
15 127 44
15 59 -74
16 5 1
16 89 -58
16 118 93
16 124 84
16 72 -23
16 43 49
16 59 83
16 64 41
16 70 -11
16 30 -67
16 101 32
16 34 -88
17 53 -88
17 120 31
17 33 -34
17 19 -32
17 78 -1
17 52 0
17 55 34
17 54 47
17 39 6
17 78 -19
17 28 -48
17 59 -63
18 63 18
18 118 -10
18 108 18
18 113 78
18 111 57
18 120 -14
18 72 -6
18 127 13
18 85 58
18 60 -88
18 125 61
18 45 -78
19 7 -88
19 104 -45
19 3 -8
19 119 23
19 38 59
19 62 -50
19 125 -51
19 106 18
19 40 -78
19 42 -62
19 91 -61
19 92 75
20 93 -31
20 41 -87
20 42 -81
20 119 -91
20 34 77
20 49 97
20 5 32
20 93 90
20 97 25
20 27 -53
20 126 -92
20 117 66
21 28 97
21 90 88
21 70 -14
21 72 78
21 8 -4
21 46 97
21 115 -19
21 61 -57
21 80 -89
21 25 -71
21 54 25
21 69 -76
22 27 86
22 74 -37
22 31 -73
22 20 -6
22 40 -8
22 106 99
22 24 49
22 25 49
22 11 -87
22 76 62
22 83 -69
22 3 24
23 29 10
23 66 -98
23 36 -81
23 126 -13
23 55 87
23 105 -79
23 34 90
23 80 -34
23 57 -64
23 121 49
23 108 56
23 4 36
24 120 -86
24 107 29
24 3 -89
24 114 -70
24 43 8
24 56 -66
24 4 -17
24 75 83
24 28 75
24 103 72
24 59 -96
24 42 -86
25 35 -90
25 90 19
25 51 -51
25 12 87
25 83 44
25 13 -4
25 55 84
25 120 -90
25 5 31
25 27 42
25 89 -65
25 99 43
26 27 -1
26 109 -60
26 61 11
26 75 -93
26 25 30
26 107 -57
26 16 -67
26 43 -12
26 90 6
26 126 24
26 80 -36
26 22 98
27 51 60
27 35 -80
27 69 75
27 70 13
27 108 -68
27 102 16
27 16 -43
27 28 40
27 9 1
27 39 83
27 93 75
27 40 39
28 34 -49
28 90 -84
28 90 26
28 64 -51
28 94 -46
28 20 50
28 48 75
28 14 0
28 124 22
28 28 2
28 10 1
28 83 -74
29 62 3
29 65 -34
29 88 55
29 84 93
29 90 -35
29 45 -25
29 57 0
29 73 38
29 65 76
29 46 -67
29 126 -76
29 58 -7
30 70 60
30 29 -4
30 119 7
30 55 46
30 43 66
30 50 18
30 14 -43
30 81 70
30 100 11
30 96 -21
30 10 -97
30 42 1
31 54 -57
31 119 -7
31 52 52
31 49 8
31 31 39
31 65 -60
31 12 69
31 52 1
31 72 55
31 61 36
31 1 15
31 38 15
32 110 72
32 32 -63
32 72 46
32 3 6
32 127 -74
32 84 44
32 112 -89
32 80 -77
32 67 79
32 60 -16
32 61 91
32 66 -79
33 31 97
33 121 -36
33 54 67
33 58 13
33 88 -43
33 123 -7
33 4 37
33 70 -41
33 101 -55
33 16 -50
33 25 32
33 54 82
34 99 -83
34 35 67
34 117 -59
34 52 12
34 20 -75
34 104 19
34 41 -83
34 101 -1
34 100 -2
34 45 90
34 115 -46
34 25 12
35 115 -94
35 49 83
35 25 -77
35 57 -56
35 53 -65
35 20 -27
35 117 33
35 52 94
35 71 82
35 73 -44
35 119 -20
35 24 51
36 66 -65
36 36 -37
36 76 12
36 121 -86
36 38 -30
36 10 19
36 9 4
36 61 16
36 16 33
36 55 -66
36 97 48
36 47 -10
37 69 21
37 40 -69
37 29 35
37 114 60
37 105 33
37 115 55
37 23 92
37 63 78
37 89 38
37 7 -19
37 128 -48
37 60 99
38 22 -56
38 118 98
38 35 -31
38 120 20
38 7 -89
38 57 -74
38 25 7
38 94 -4
38 85 61
38 66 47
38 91 -25
38 123 69
39 62 92
39 17 8
39 117 88
39 44 67
39 108 87
39 7 -91
39 4 21
39 77 -82
39 92 7
39 19 56
39 47 -29
39 66 -51
40 61 7
40 74 53
40 29 -45
40 111 5
40 92 52
40 68 -70
40 110 17
40 113 -18
40 34 -61
40 75 -72
40 49 9
40 78 -71
41 48 -89
41 58 13
41 110 -52
41 105 81
41 116 -40
41 122 90
41 88 92
41 121 -50
41 124 65
41 12 55
41 83 47
41 128 -43
42 60 78
42 103 21
42 38 89
42 24 28
42 115 89
42 44 51
42 83 -81
42 84 -26
42 63 82
42 61 -51
42 22 74
42 35 -91
43 122 -37
43 113 43
43 117 79
43 107 -15
43 59 -14
43 26 -83
43 18 -28
43 66 -5
43 91 -64
43 112 24
43 9 21
43 93 -60
44 84 7
44 73 91
44 99 -63
44 54 7
44 49 -94
44 36 20
44 94 -77
44 43 -58
44 109 -5
44 89 -90
44 90 63
44 66 -73
45 97 9
45 86 -50
45 80 2
45 106 -65
45 7 -43
45 116 27
45 6 70
45 115 37
45 94 70
45 65 -54
45 107 85
45 66 -38
46 27 34
46 66 74
46 18 17
46 101 18
46 87 -94
46 94 -32
46 38 -49
46 62 -61
46 121 -40
46 119 -50
46 65 72
46 128 -20
47 9 -37
47 82 -69
47 64 -45
47 83 -49
47 56 -48
47 73 -53
47 41 48
47 7 -25
47 81 37
47 8 -90
47 9 68
47 94 -96
48 82 -3
48 100 -4
48 58 -41
48 86 51
48 48 -73
48 31 -35
48 10 0
48 24 -92
48 22 -14
48 13 -59
48 80 -47
48 18 -57
49 7 67
49 100 -76
49 2 78
49 10 77
49 13 7
49 122 94
49 105 39
49 84 -19
49 41 -100
49 75 -8
49 45 63
49 60 -86
50 72 -4
50 51 -42
50 36 87
50 93 -87
50 107 80
50 89 -61
50 4 -7
50 56 -63
50 28 -49
50 61 46
50 59 80
50 35 -36
51 51 56
51 34 -12
51 23 -99
51 77 43
51 53 -41
51 75 -18
51 21 -30
51 50 -62
51 101 55
51 75 94
51 30 65
51 57 -29
52 70 -95
52 50 47
52 81 -18
52 71 -73
52 71 -18
52 5 -51
52 64 28
52 9 -71
52 90 -65
52 16 -57
52 87 82
52 102 93
53 94 23
53 79 95
53 86 -33
53 38 -4
53 95 89
53 46 -74
53 9 -51
53 26 61
53 38 35
53 32 -14
53 80 -35
53 44 65
54 74 43
54 73 90
54 22 -53
54 84 6
54 106 38
54 94 76
54 102 -74
54 90 3
54 71 -12
54 5 -13
54 106 62
54 20 83
55 21 -8
55 21 86
55 36 -72
55 48 -77
55 43 81
55 19 67
55 14 -81
55 21 -39
55 36 -96
55 19 90
55 91 -83
55 40 24
56 93 -70
56 27 87
56 27 76
56 75 -37
56 83 -2
56 93 -70
56 98 -43
56 51 81
56 104 -55
56 110 -44
56 11 39
56 77 -65
57 24 52
57 40 61
57 104 12
57 60 42
57 13 49
57 49 -78
57 63 -84
57 41 -37
57 13 49
57 52 2
57 95 -15
57 115 -12
58 96 82
58 124 13
58 18 83
58 51 95
58 6 18
58 25 -73
58 1 -14
58 54 64
58 56 -34
58 115 38
58 36 73
58 108 7
59 99 -77
59 92 42
59 114 -10
59 31 73
59 14 -38
59 57 -66
59 47 -91
59 115 2
59 104 28
59 65 -65
59 40 -16
59 115 -65
60 25 -35
60 27 -78
60 20 96
60 67 19
60 30 10
60 12 -50
60 85 28
60 62 -36
60 91 95
60 110 -97
60 88 -46
60 126 39
61 8 -92
61 54 -29
61 83 81
61 61 -66
61 14 91
61 58 8
61 114 -49
61 86 77
61 3 -14
61 1 -91
61 74 90
61 110 76
62 64 -75
62 33 -72
62 105 -13
62 11 53
62 83 1
62 99 -48
62 27 80
62 65 90
62 26 27
62 124 9
62 24 21
62 25 68
63 16 -63
63 39 -59
63 36 -2
63 110 60
63 21 98
63 35 70
63 36 61
63 126 -8
63 98 76
63 43 -86
63 17 82
63 79 22
64 8 13
64 116 -24
64 76 63
64 62 -21
64 54 76
64 83 40
64 69 -2
64 120 -14
64 30 -21
64 90 -19
64 52 28
64 80 52
65 122 -73
65 32 -47
65 78 93
65 44 -90
65 2 -14
65 89 -34
65 3 -5
65 123 94
65 119 -74
65 126 -100
65 74 27
65 81 -65
66 12 71
66 9 -58
66 53 -81
66 45 12
66 116 -11
66 23 -54
66 41 -53
66 40 -26
66 125 -97
66 72 -24
66 26 -52
66 91 -83
67 111 54
67 40 -29
67 85 -65
67 123 -97
67 70 -39
67 26 81
67 1 38
67 30 -65
67 10 55
67 13 15
67 62 -38
67 83 30
68 1 -78
68 46 58
68 67 12
68 91 1
68 114 -34
68 108 24
68 92 7
68 103 -23
68 72 -44
68 17 30
68 25 57
68 58 -73
69 124 81
69 56 -49
69 78 -46
69 76 -67
69 40 -99
69 113 50
69 12 -64
69 46 36
69 103 22
69 9 65
69 39 -82
69 49 -36
70 95 -62
70 12 -68
70 58 19
70 106 -4
70 75 11
70 55 88
70 112 13
70 18 -39
70 76 37
70 103 -66
70 15 7
70 41 80
71 44 -66
71 117 25
71 72 14
71 42 26
71 67 6
71 14 -78
71 56 -89
71 22 87
71 64 69
71 112 -80
71 115 -57
71 42 -72
72 18 -78
72 57 3
72 77 18
72 117 12
72 44 75
72 115 -66
72 11 -91
72 52 30
72 46 7
72 7 -86
72 60 -63
72 37 -46
73 11 97
73 105 89
73 126 44
73 111 -29
73 43 -50
73 125 -68
73 65 58
73 59 91
73 106 86
73 107 -18
73 72 71
73 65 -9
74 10 -90
74 65 91
74 66 74
74 104 36
74 111 94
74 88 -71
74 89 12
74 80 -21
74 78 54
74 26 60
74 111 -50
74 127 -77
75 74 -81
75 110 -70
75 102 13
75 113 -24
75 128 29
75 106 16
75 12 59
75 36 37
75 73 0
75 126 93
75 32 87
75 43 -51
76 104 93
76 41 62
76 32 0
76 27 -48
76 33 -32
76 50 -52
76 12 -48
76 2 74
76 29 84
76 89 88
76 72 -75
76 113 24
77 59 20
77 76 74
77 111 -58
77 44 -50
77 31 6
77 25 11
77 92 -82
77 92 -33
77 72 -75
77 96 -69
77 59 95
77 72 -4
78 57 89
78 53 68
78 31 74
78 91 -69
78 112 -7
78 51 82
78 63 22
78 78 -70
78 83 97
78 74 32
78 45 -3
78 79 88
79 40 73
79 71 92
79 107 -17
79 36 6
79 113 53
79 37 70
79 62 77
79 38 99
79 96 46
79 63 -17
79 104 67
79 48 -75
80 102 49
80 80 56
80 24 -96
80 18 92
80 22 -5
80 81 -34
80 88 -78
80 29 22
80 108 -83
80 96 -42
80 110 15
80 12 83
81 81 61
81 62 -9
81 79 61
81 113 40
81 89 14
81 55 13
81 31 -33
81 97 37
81 68 -56
81 110 32
81 92 -71
81 73 -59
82 45 63
82 60 14
82 29 49
82 84 39
82 45 39
82 25 55
82 116 -42
82 2 -1
82 63 32
82 21 -1
82 9 15
82 6 -68
83 26 -44
83 65 -6
83 85 45
83 30 -95
83 113 -100
83 71 7
83 13 -73
83 121 70
83 77 57
83 53 50
83 79 7
83 20 -42
84 118 -20
84 87 -61
84 69 -69
84 109 89
84 9 15
84 125 92
84 17 -27
84 50 -57
84 111 -95
84 95 -34
84 101 -75
84 32 -19
85 12 -20
85 55 50
85 51 -97
85 7 -73
85 67 63
85 19 84
85 63 58
85 39 74
85 53 -5
85 76 92
85 78 3
85 14 -16
86 85 31
86 42 59
86 71 -29
86 108 36
86 118 20
86 117 83
86 83 45
86 97 -54
86 38 74
86 14 -52
86 25 -9
86 111 -74
87 100 -24
87 120 -56
87 2 20
87 96 72
87 79 -15
87 128 89
87 1 -96
