64 257
1 28 -94
1 3 51
1 43 51
1 38 94
1 20 -67
1 29 -42
1 49 -99
2 20 70
2 31 -20
2 56 -72
2 63 -44
2 54 24
2 41 -67
2 59 22
2 60 43
3 63 -51
3 54 7
3 41 23
3 49 57
3 49 -46
3 19 9
3 37 61
3 38 -70
4 38 69
4 24 25
4 56 8
4 58 89
4 47 83
4 48 -12
4 36 3
4 41 73
5 30 83
5 54 38
5 51 -43
5 21 -70
5 54 66
5 45 92
5 37 69
5 45 97
6 27 -10
6 51 60
6 14 -96
6 24 -94
6 32 73
6 50 -96
6 38 -93
6 61 -4
7 45 -58
7 19 10
7 21 15
7 20 42
7 40 41
7 22 75
7 55 -50
8 22 63
8 30 -41
8 19 -35
8 21 5
8 54 -79
8 15 48
9 21 -46
9 43 16
9 13 88
9 63 11
9 14 -67
9 47 -57
9 58 -48
10 18 -81
10 55 -19
10 29 71
10 25 -65
10 54 -83
10 30 -56
11 48 -87
11 26 3
11 37 5
11 21 -97
11 49 14
11 50 24
11 33 -34
11 52 -49
12 38 -79
12 55 92
12 49 87
12 29 -21
12 18 26
12 15 31
13 45 -14
13 49 50
13 53 24
13 64 6
13 25 -15
13 26 -25
13 48 -88
13 18 69
14 63 77
14 22 63
14 29 73
14 42 86
14 57 75
14 51 41
14 17 -90
15 55 -4
15 30 -51
15 24 33
15 20 -56
15 47 81
15 41 -30
15 61 44
15 23 -92
16 28 -81
16 47 -58
16 46 58
16 45 69
16 29 -50
16 38 93
17 41 42
17 49 -53
17 25 -80
17 45 91
17 36 7
17 30 -79
17 44 -81
18 39 72
18 62 -64
18 34 30
18 22 16
18 19 9
18 63 -35
19 46 99
19 29 1
19 30 -19
19 35 80
19 23 -79
19 26 27
19 62 33
19 26 33
20 33 3
20 58 -71
20 33 -61
20 46 -3
20 63 94
20 48 19
21 26 43
21 55 14
21 47 91
21 33 53
21 27 -5
21 44 33
22 31 -61
22 46 -92
22 31 -13
22 23 -9
23 26 -8
23 58 -81
23 43 -64
23 37 33
23 60 88
24 54 33
24 37 78
24 61 30
24 42 78
24 45 -91
25 28 0
25 44 29
25 42 68
25 41 55
25 44 -97
26 45 65
26 58 -60
26 35 -69
26 36 68
26 38 -75
26 35 91
27 61 -62
27 59 -28
27 29 -90
27 50 66
28 38 -83
28 47 -36
28 45 40
28 34 -64
29 57 -41
29 57 31
29 55 82
30 33 50
30 48 -68
30 34 -100
31 40 -72
31 59 -52
31 34 16
32 47 21
32 64 47
33 40 4
33 48 -34
34 60 0
34 37 -80
34 64 -95
34 35 -83
35 44 -99
35 50 49
35 53 -62
36 62 -15
36 49 -33
36 53 -54
36 54 64
37 49 -72
37 54 -8
37 63 -64
37 63 -29
37 41 34
38 45 -21
38 42 20
38 64 45
38 39 -84
38 51 62
39 52 -11
39 63 78
39 49 63
40 51 -81
40 45 57
40 60 -16
41 51 -52
41 54 76
42 47 -38
42 59 -75
42 62 90
42 44 66
42 57 -28
42 62 -27
43 48 -87
43 63 1
43 62 48
44 55 50
44 47 57
45 63 13
45 50 50
45 51 30
46 49 -70
47 48 89
47 55 25
47 57 -24
47 56 45
48 61 -12
48 56 56
49 63 21
50 59 61
51 61 -97
51 58 54
51 60 -80
52 58 -90
53 56 -27
54 60 -62
54 63 43
56 57 95
56 64 -99
58 63 -18
