1024 16402
1 441 88
1 855 36
1 895 63
1 231 -95
1 933 57
1 1000 -82
1 418 -30
1 65 46
1 142 30
1 173 -81
1 40 67
1 458 -4
1 795 -83
1 810 -52
1 251 45
1 692 39
1 398 19
1 68 -56
1 183 90
1 352 -46
1 901 -46
1 882 90
1 8 -74
1 974 -45
1 864 50
1 285 94
1 587 88
1 570 -80
1 473 -91
1 1002 14
1 284 99
1 363 90
2 756 -1
2 855 80
2 209 -33
2 863 39
2 32 -71
2 566 79
2 991 30
2 92 -100
2 672 -5
2 1001 -69
2 57 82
2 696 58
2 567 -15
2 880 64
2 397 -23
2 433 91
2 730 57
2 127 58
2 839 -46
2 237 -25
2 656 0
2 445 -94
2 267 51
2 109 83
2 647 -68
2 972 78
2 262 22
2 883 -48
2 285 -72
2 286 -9
2 535 26
2 272 -66
3 333 -28
3 846 -23
3 510 9
3 302 78
3 247 -35
3 417 -35
3 65 -97
3 982 47
3 185 37
3 402 -46
3 238 71
3 718 66
3 631 -60
3 186 97
3 97 -16
3 259 -7
3 767 25
3 297 -75
3 756 4
3 45 -21
3 780 -37
3 1000 61
3 784 -42
3 1004 37
3 394 -20
3 576 89
3 531 -2
3 882 26
3 175 7
3 106 -61
3 449 70
4 787 -88
4 96 -9
4 186 -19
4 334 34
4 588 -2
4 643 92
4 663 75
4 222 -58
4 314 54
4 440 -63
4 541 -59
4 308 -6
4 5 -79
4 713 -91
4 990 62
4 108 62
4 804 55
4 50 32
4 153 -79
4 963 -3
4 758 67
4 664 95
4 515 -32
4 679 22
4 563 -43
4 875 51
4 79 25
4 325 -56
4 670 -22
4 593 13
4 914 -60
4 664 -53
5 266 86
5 711 13
5 84 -34
5 37 46
5 337 -45
5 808 81
5 327 52
5 903 23
5 336 89
5 817 86
5 1014 -86
5 1013 15
5 868 45
5 434 -96
5 134 -88
5 218 26
5 442 30
5 773 -100
5 605 -41
5 341 -22
5 640 -99
5 714 22
5 911 -42
5 408 36
5 871 -98
5 330 7
5 639 38
5 975 19
5 438 73
5 956 -14
5 361 -50
5 220 -77
6 505 14
6 165 11
6 730 -100
6 744 -57
6 835 -27
6 562 -6
6 586 12
6 839 60
6 204 20
6 805 46
6 784 58
6 1000 -84
6 168 50
6 595 -69
6 941 -12
6 1014 86
6 515 73
6 297 96
6 226 -41
6 171 40
6 995 98
6 288 -5
6 347 88
6 731 -83
6 667 9
6 153 -99
6 621 -35
6 457 61
6 160 28
6 380 -27
6 532 9
6 711 -4
7 582 86
7 996 83
7 637 52
7 180 82
7 809 -69
7 12 -82
7 21 -89
7 980 20
7 683 1
7 408 -74
7 955 -41
7 24 -40
7 339 -28
7 1000 -14
7 46 58
7 609 -73
7 32 38
7 1001 25
7 987 -92
7 93 -98
7 661 43
7 445 -50
7 687 64
7 257 67
7 596 37
7 642 -52
7 555 -14
7 562 -74
7 232 -61
7 857 16
7 779 64
7 570 35
8 768 7
8 656 49
8 358 33
8 12 -39
8 704 -66
8 189 15
8 707 -27
8 412 -6
8 1013 -82
8 920 -60
8 464 -30
8 514 -23
8 893 50
8 810 96
8 177 -69
8 846 72
8 384 -41
8 710 -55
8 868 -33
8 492 -83
8 163 -21
8 110 -23
8 78 9
8 828 42
8 70 20
8 586 29
8 589 60
8 210 -4
8 804 19
8 835 10
8 733 91
8 826 46
9 1000 -89
9 99 83
9 364 -6
9 996 -62
9 837 -38
9 499 -98
9 1008 94
9 439 -23
9 72 -87
9 823 -92
9 871 79
9 67 -13
9 882 -31
9 961 21
9 726 -45
9 42 76
9 330 99
9 324 29
9 103 -79
9 674 92
9 165 -74
9 55 -40
9 796 43
9 649 -79
9 214 -97
9 898 89
9 862 -38
9 342 77
9 927 21
9 692 -26
9 917 51
9 766 18
10 559 89
10 344 16
10 467 -51
10 867 -30
10 961 6
10 757 95
10 843 -94
10 388 -6
10 811 38
10 993 -68
10 381 -97
10 916 45
10 66 32
10 434 -42
10 467 44
10 395 -92
10 889 -73
10 813 39
10 284 -99
10 252 85
10 572 6
10 507 80
10 937 -52
10 375 40
10 388 -30
10 829 -45
10 599 -30
10 184 -64
10 49 63
10 701 -93
10 250 62
10 906 -53
11 881 -36
11 176 33
11 223 17
11 318 51
11 766 -48
11 572 75
11 341 24
11 235 -84
11 432 -62
11 914 56
11 813 65
11 479 97
11 747 96
11 785 -90
11 957 -56
11 711 19
11 248 -77
11 585 -41
11 720 -24
11 274 28
11 141 75
11 643 -94
11 516 66
11 610 -48
11 572 92
11 44 -72
11 740 18
11 209 25
11 515 -46
11 463 81
11 337 -54
12 489 87
12 816 70
12 473 -88
12 997 -57
12 589 -56
12 791 -95
12 39 -44
12 545 -50
12 157 -23
12 243 -76
12 958 -96
12 979 -18
12 104 -47
12 516 -34
12 1016 -24
12 992 -15
12 829 -88
12 503 -25
12 440 -72
12 256 81
12 251 -44
12 846 -90
12 443 -69
12 53 76
12 737 -20
12 224 85
12 301 -12
12 373 9
12 330 -6
12 448 -100
12 660 -96
13 495 -40
13 238 53
13 85 53
13 703 66
13 827 -15
13 204 13
13 171 -12
13 583 47
13 356 -44
13 575 31
13 680 -51
13 944 56
13 25 -96
13 715 23
13 393 65
13 23 88
13 14 -12
13 104 -7
13 587 7
13 723 77
13 521 -83
13 433 85
13 153 -33
13 385 10
13 339 -90
13 987 -50
13 757 2
13 500 -29
13 1017 -35
13 926 -84
13 809 55
14 215 42
14 614 -91
14 559 22
14 343 -80
14 916 59
14 786 -28
14 845 51
14 64 -41
14 969 -97
14 456 16
14 939 80
14 186 -32
14 1000 -27
14 814 1
14 186 -40
14 763 56
14 652 58
14 118 -88
14 141 59
14 686 -25
