2048 47017
1 1754 40
1 2037 -74
1 619 33
1 1669 83
1 1255 -9
1 884 -71
1 674 82
1 54 -56
1 621 -71
1 2022 -86
1 600 -8
1 562 1
1 601 75
1 375 9
1 243 -76
1 1543 -4
1 1175 -29
1 395 59
1 1651 -84
1 2006 49
1 1042 -2
1 86 22
1 192 -21
1 141 91
1 2024 -32
1 187 5
1 133 -98
1 1727 14
1 956 -4
1 525 90
1 1867 -63
1 65 69
1 1955 -54
1 584 -50
1 720 -54
1 255 68
1 1041 99
1 1542 7
1 1149 -85
1 1463 99
1 498 -19
1 1675 -35
1 1415 80
1 1391 -37
1 1971 -13
1 842 8
2 2046 61
2 29 25
2 373 -31
2 494 -91
2 1196 38
2 1418 -65
2 1191 67
2 984 26
2 1202 2
2 501 -39
2 776 -94
2 1601 54
2 289 73
2 843 -87
2 920 18
2 1346 -40
2 1665 19
2 351 -11
2 1329 -57
2 1632 27
2 1835 -66
2 873 7
2 523 -13
2 934 86
2 328 -57
2 1314 74
2 1578 -61
2 1271 57
2 746 -71
2 1662 -99
2 205 -64
2 840 -38
2 1287 9
2 1863 40
2 2024 -45
2 1913 41
2 124 57
2 1100 -84
2 1937 -4
2 380 -44
2 1845 -57
2 1106 -64
2 1545 -17
2 13 9
2 642 -44
2 1756 90
3 1037 58
3 838 -2
3 594 -52
3 1643 -7
3 528 -28
3 929 -44
3 108 -66
3 1765 -39
3 1393 -69
3 553 -50
3 74 65
3 1121 27
3 880 33
3 1991 0
3 411 51
3 1126 82
3 1063 1
3 1291 72
3 1247 -97
3 1752 0
3 1087 64
3 371 59
3 1391 95
3 778 36
3 815 28
3 246 -38
3 743 -48
3 1284 -49
3 268 -94
3 523 -14
3 622 16
3 1699 14
3 546 24
3 531 78
3 46 77
3 851 -66
3 1538 49
3 1013 5
3 1311 69
3 1690 93
3 1652 -82
3 520 86
3 1868 -57
3 1790 20
3 1753 4
3 1357 67
4 628 -86
4 1647 -71
4 1429 16
4 1939 -63
4 247 91
4 1743 -55
4 1612 11
4 1909 46
4 1362 60
4 1691 -72
