1024 16311
1 621 -63
1 35 38
1 723 13
1 115 30
1 561 -28
1 717 54
1 386 62
1 360 92
1 901 55
1 152 30
1 943 10
1 426 -96
1 598 -85
1 1018 20
1 184 30
1 678 22
1 31 -67
1 555 -13
1 723 68
1 151 -63
1 250 -55
1 653 -80
1 158 75
1 906 87
1 830 -96
1 277 -97
1 532 26
1 815 -33
1 340 30
1 796 52
1 753 25
1 410 22
2 721 26
2 49 25
2 706 36
2 486 -16
2 987 38
2 842 32
2 682 18
2 985 -33
2 314 81
2 49 -48
2 709 -7
2 815 -65
2 792 60
2 101 45
2 766 -6
2 914 46
2 101 -9
2 383 57
2 347 -33
2 319 15
2 645 86
2 912 -16
2 136 13
2 14 48
2 280 -83
2 351 -54
2 535 -27
2 446 -86
2 927 30
2 96 -43
2 168 -39
2 341 -93
3 81 95
3 933 93
3 572 27
3 882 -2
3 790 13
3 887 -38
3 17 -85
3 195 11
3 979 37
3 267 37
3 254 52
3 798 -16
3 266 75
3 557 -30
3 866 -55
3 314 22
3 105 74
3 413 53
3 355 -15
3 527 70
3 763 -52
3 541 14
3 172 88
3 96 35
3 337 21
3 783 25
3 654 -89
3 373 -33
3 651 -75
3 252 -72
3 670 -14
3 758 54
4 499 14
4 288 70
4 466 -83
4 199 -59
4 483 79
4 413 -4
4 820 95
4 91 95
4 275 -87
4 250 54
4 874 -22
4 841 -75
4 56 58
4 424 -47
4 107 -81
4 59 31
4 387 -37
4 134 77
4 26 96
4 89 76
4 227 58
4 277 72
4 835 51
4 139 72
4 22 14
4 970 72
4 433 19
4 778 87
4 328 13
4 753 24
4 414 -82
4 755 88
5 423 -27
5 152 20
5 12 -28
5 637 -28
5 396 37
5 650 98
5 674 -38
5 850 31
5 984 52
5 577 -83
5 971 -70
5 500 -2
5 598 62
5 666 63
5 763 73
5 939 72
5 970 -4
5 915 73
5 545 -4
5 240 -17
5 264 -39
5 437 37
5 961 -29
5 358 -69
5 233 0
5 741 81
5 702 -29
5 837 38
5 826 32
5 968 65
5 853 -7
6 419 -39
6 430 42
6 556 -100
6 558 -89
6 286 75
6 265 -14
6 778 39
6 515 -51
6 976 -32
6 128 -49
6 892 98
6 293 31
6 663 -53
6 854 -85
6 517 -23
6 395 -20
6 228 -64
6 392 -14
6 737 71
6 66 -89
6 954 88
6 309 -87
6 224 50
6 817 73
6 116 86
6 904 -45
6 747 -22
6 643 19
6 119 -6
6 863 73
6 1013 -33
6 759 -92
7 959 63
7 225 -87
7 433 51
7 165 -53
7 391 50
7 593 -70
7 860 68
7 824 -51
7 150 39
7 844 -95
7 502 -55
7 976 -43
7 784 21
7 889 -51
7 179 2
7 333 -20
7 735 54
7 972 -99
7 78 -7
7 687 -71
7 35 61
7 422 77
7 889 22
7 61 -2
7 977 -34
7 364 -86
7 623 -89
7 230 -75
7 186 27
7 675 29
7 96 89
7 858 -9
8 262 -20
8 144 82
8 889 72
8 622 40
8 277 -63
8 969 65
8 360 -44
8 707 9
8 16 40
8 522 41
8 324 -77
8 560 18
