256 2021
1 151 16
1 152 61
1 88 -94
1 193 -67
1 59 -39
1 9 -35
1 249 -96
1 51 23
1 219 34
1 51 62
1 48 -93
1 81 66
1 59 -12
1 24 34
1 122 39
1 254 81
2 188 26
2 146 71
2 80 17
2 8 73
2 132 75
2 99 65
2 141 -44
2 29 -24
2 64 93
2 98 66
2 192 -85
2 72 -10
2 171 41
2 50 8
2 142 -67
2 25 -68
3 134 -96
3 147 -94
3 8 64
3 236 -33
3 178 -87
3 183 81
3 77 50
3 189 -73
3 120 -25
3 111 -85
3 45 -12
3 164 -47
3 45 -3
3 175 12
3 142 -54
3 116 55
4 239 -57
4 209 45
4 125 42
4 80 -36
4 153 -44
4 43 -16
4 64 -2
4 213 -17
4 238 -50
4 68 -40
4 163 22
4 116 -87
4 96 -97
4 107 -8
4 239 -69
5 74 22
5 239 -11
5 202 -76
5 17 64
5 207 -53
5 23 -43
5 7 -17
5 228 14
5 197 81
5 109 -30
5 134 -3
5 32 -65
5 209 -42
5 162 74
5 106 2
6 181 -22
6 150 -75
6 34 84
6 172 -78
6 19 40
6 253 -41
6 215 -42
6 243 58
6 203 -43
6 135 -25
6 58 -22
6 61 87
6 218 -50
6 255 74
6 198 -36
6 131 62
7 39 -16
7 221 -70
7 234 -62
7 185 -90
7 19 8
7 126 8
7 70 27
7 145 -53
7 150 77
7 137 -7
7 154 -99
7 92 -71
7 246 -19
7 119 71
7 11 -92
8 11 56
8 228 81
8 206 1
8 27 66
8 115 -62
8 195 -92
8 99 21
8 14 -88
8 36 87
8 200 -3
8 120 5
8 100 28
8 236 1
8 166 22
8 65 53
9 211 46
9 73 69
9 49 56
9 227 -8
9 48 93
9 24 66
9 249 92
9 133 23
9 245 77
9 215 23
9 112 -62
9 235 -17
9 197 55
9 110 11
9 247 -45
9 120 -33
10 236 -50
10 81 -62
10 70 82
10 92 -69
10 194 84
10 152 -6
10 198 48
10 56 28
10 37 36
10 41 52
10 192 -86
10 138 -30
10 99 1
10 11 -71
10 135 3
11 115 -42
11 69 -90
11 12 -28
11 205 -94
11 217 -4
11 135 61
11 35 -25
11 200 98
11 80 -94
11 200 -80
11 168 -51
11 153 46
11 162 -59
11 255 -35
11 74 -60
11 98 -78
12 84 86
12 23 -68
12 248 54
12 161 -3
12 207 -46
12 102 -21
12 37 -86
12 144 18
12 116 48
12 144 -86
12 61 -97
12 99 -28
12 197 11
12 93 37
12 83 7
13 111 -18
13 157 -9
13 101 61
13 116 89
13 132 33
13 192 53
13 163 -56
13 237 -4
13 104 54
13 183 29
13 29 -67
13 237 -53
13 236 86
13 140 -45
13 209 -99
13 76 61
14 113 70
14 105 -2
14 111 37
14 113 42
14 112 56
14 34 73
14 48 51
14 34 -41
14 67 -18
14 44 41
14 160 -63
14 159 -21
14 152 78
14 171 50
15 239 -95
15 204 -62
15 240 98
15 19 -67
15 74 -91
15 113 81
15 240 49
15 110 83
15 179 47
15 207 -1
15 236 53
15 168 -48
15 89 -94
15 31 81
15 27 39
15 131 -42
16 145 96
16 60 -22
16 102 61
16 108 23
16 101 5
16 115 -41
16 203 75
16 177 -78
16 51 -35
16 164 -26
16 208 89
16 182 -40
16 213 -33
17 24 9
17 73 -94
17 65 37
17 96 -9
17 216 -1
17 215 73
17 221 -98
17 150 48
17 241 60
17 25 -8
17 169 -48
17 39 75
17 157 89
17 174 -77
17 176 -96
18 96 -53
18 174 -89
18 138 25
18 33 -66
18 224 -27
18 139 81
18 20 42
18 253 -9
18 125 -10
18 233 8
18 176 41
18 198 -34
18 239 -78
18 231 -64
18 159 -7
19 61 31
19 105 44
19 197 20
19 64 93
19 140 -96
19 212 53
19 127 -3
19 27 -100
19 176 -35
19 127 -84
