512 5964
1 194 -61
1 286 -4
1 371 57
1 234 -57
1 67 12
1 245 -70
1 182 58
1 154 72
1 386 10
1 271 48
1 211 -98
1 476 -69
1 329 -100
1 425 12
1 415 66
1 431 13
1 82 -95
1 447 5
1 394 -72
1 205 -7
1 146 -54
1 86 -99
1 492 -18
2 195 -92
2 283 -24
2 211 -73
2 373 -53
2 367 74
2 326 -32
2 283 -53
2 236 -1
2 209 -77
2 154 -92
2 72 -51
2 184 -66
2 18 -16
2 286 28
2 352 5
2 381 25
2 198 -3
2 368 10
2 145 -97
2 145 96
2 404 -51
2 219 -66
2 443 -97
3 227 -34
3 53 73
3 216 -27
3 435 -18
3 330 12
3 114 -49
3 381 57
3 236 -24
3 239 -60
3 267 22
3 512 12
3 211 -28
3 38 -27
3 52 -9
3 318 -24
3 458 -42
3 346 45
3 312 15
3 460 27
3 156 11
3 404 -52
3 211 17
3 201 -48
4 112 -57
4 365 81
4 440 -3
4 343 -50
4 113 -13
4 405 54
4 25 57
4 372 33
4 373 85
4 443 -42
4 24 -51
4 309 -7
4 43 -89
4 34 71
4 59 -87
4 373 -41
4 16 -33
4 27 17
4 39 62
4 397 46
4 8 50
4 187 -41
4 346 -54
5 369 47
5 19 -10
5 14 -5
5 434 87
5 97 93
5 110 -27
5 263 89
5 55 83
5 221 19
5 101 97
5 200 -75
5 119 -96
5 377 -50
5 370 59
5 276 -13
5 365 -61
5 77 39
5 374 3
5 496 -73
5 161 33
5 307 -49
5 437 49
5 393 -23
6 177 -4
6 470 -44
6 88 51
6 239 49
6 467 -12
6 262 97
6 261 -33
6 184 62
6 94 50
6 68 -68
6 65 -12
6 123 4
6 329 -38
6 183 11
6 365 -1
6 275 -87
6 124 -34
6 12 37
6 114 87
6 149 48
6 87 55
6 246 -17
6 452 47
7 374 -91
7 95 31
7 427 69
7 512 -17
7 451 15
7 156 77
7 143 -69
7 50 -9
7 503 -96
7 458 -65
7 133 98
7 106 19
7 101 4
7 160 76
7 404 12
7 160 14
7 24 19
7 492 -6
7 62 -88
7 325 -11
7 246 78
7 351 14
7 14 -93
8 175 84
8 483 -66
8 304 -52
8 410 -30
8 443 -61
8 479 52
8 355 63
8 84 72
8 298 49
8 92 52
8 71 -93
8 317 -14
8 304 63
8 176 -72
8 327 74
8 148 14
8 200 -51
8 49 -3
8 201 27
8 90 -83
8 106 90
8 60 54
9 359 50
9 152 26
9 230 -31
9 236 97
9 395 -64
9 200 62
9 298 -35
9 245 -4
9 417 -54
9 151 19
9 380 -62
9 380 -70
9 296 18
9 225 19
9 318 -27
9 436 -24
9 344 78
9 387 -10
9 169 -94
9 491 62
9 365 93
9 446 8
9 375 59
10 294 64
10 509 -8
10 190 65
10 483 14
10 173 -53
10 353 24
10 482 -59
10 19 -41
10 312 0
10 384 -76
10 365 -13
10 458 94
10 54 4
10 25 -49
10 49 -58
10 368 33
10 290 -76
10 369 -81
10 33 -68
10 345 49
10 218 -69
10 492 -82
10 320 -91
11 503 41
11 82 -63
11 395 16
11 267 3
11 100 59
11 502 58
11 117 62
11 216 -8
11 220 70
11 138 -41
11 217 -38
11 158 -96
11 503 3
11 462 90
11 271 4
11 429 66
11 322 88
11 365 -94
11 29 -63
11 248 -51
11 103 -10
11 340 34
12 512 18
12 506 89
12 468 -30
12 446 -95
12 110 -27
12 419 -50
12 238 32
12 500 -13
12 89 -76
12 318 -58
12 337 82
12 101 -1
12 177 -17
12 127 64
12 499 83
12 99 80
12 37 -79
12 239 -12
12 397 -74
12 288 -99
12 300 5
12 31 15
12 33 -96
13 389 96
13 267 51
13 250 6
13 355 -28
13 503 -76
13 238 82
13 147 59
13 344 11
13 477 -15
13 309 -6
13 296 -55
13 76 -66
13 299 -50
13 274 76
13 79 0
13 89 47
13 435 30
13 130 -74
13 97 -90
13 14 21
13 400 -2
13 366 65
14 319 -69
14 370 -5
14 287 -53
14 343 97
14 464 77
14 82 -22
14 185 98
14 500 43
14 57 45
14 149 51
14 454 -61
14 91 30
14 73 25
14 28 35
14 388 82
14 249 -30
14 402 -52
14 213 -43
14 320 35
14 492 0
14 260 19
14 284 6
14 286 98
15 31 -54
15 168 71
15 93 -16
15 137 -52
15 111 -64
15 315 -54
15 231 -60
15 444 58
15 303 -100
15 289 67
15 509 32
15 81 85
15 162 10
15 199 -71
15 405 83
15 256 10
15 103 92
15 181 -82
15 145 -28
15 226 -82
15 421 -71
15 291 21
15 309 3
16 169 30
16 171 -36
16 324 -26
16 374 36
16 377 11
16 510 84
16 317 43
16 478 84
16 319 80
16 216 79
16 273 23
16 44 -35
16 195 -31
16 439 -80
16 175 -55
16 269 16
16 254 -13
16 258 -24
16 116 -67
16 482 -40
16 235 53
16 45 -90
17 249 38
17 30 -13
17 272 24
17 270 94
17 409 -83
17 464 67
17 344 -25
17 466 91
17 243 85
17 396 -33
17 296 -7
17 385 31
17 461 87
17 163 31
17 95 -98
17 470 95
17 254 -15
17 176 42
17 503 62
17 120 25
17 415 -42
17 229 -17
18 175 52
18 392 -33
18 333 -24
18 366 98
18 504 18
18 193 -6
18 97 -87
18 152 -15
18 475 11
18 19 5
18 222 -1
18 457 84
18 363 92
18 464 67
18 152 79
18 413 56
18 426 -39
18 113 99
18 248 -67
18 273 10
18 148 -26
18 255 68
18 443 -68
19 318 -21
19 417 -48
19 20 85
19 208 93
19 206 -99
19 459 2
19 119 8
19 318 26
19 309 -94
19 498 99
19 312 98
19 110 -9
19 397 20
19 185 91
19 335 81
19 63 12
19 221 15
19 68 -83
19 496 45
19 191 26
19 138 -49
19 434 -17
19 173 90
20 345 57
20 351 31
20 71 -59
20 45 72
20 305 -79
20 334 30
20 95 16
