128 776
1 122 -56
1 97 -35
1 63 -72
1 106 97
1 60 81
1 64 47
1 109 -89
1 37 -74
1 122 60
1 31 23
1 105 61
1 10 73
2 108 -11
2 87 76
2 64 -49
2 31 -57
2 77 -68
2 79 -83
2 71 -22
2 112 -49
2 86 -61
2 23 -15
2 55 -78
2 63 -87
3 13 -19
3 60 -95
3 101 -85
3 106 -66
3 116 -72
3 66 57
3 51 -85
3 124 -16
3 34 -77
3 7 35
3 80 56
4 83 48
4 15 -52
4 23 -53
4 37 -100
4 124 12
4 123 -83
4 117 25
4 128 85
4 101 -95
4 38 99
4 68 93
4 13 -13
5 58 26
5 113 56
5 107 -52
5 80 59
5 71 -95
5 67 81
5 79 -66
5 94 -54
5 121 26
5 98 28
5 61 24
5 79 60
6 23 -55
6 77 -11
6 15 -18
6 60 84
6 90 -84
6 25 -19
6 76 -60
6 30 99
6 25 85
6 21 -82
6 116 -98
7 33 -91
7 50 97
7 18 58
7 23 -68
7 49 -52
7 119 43
7 92 -4
7 30 -3
7 62 -91
7 87 67
7 60 -95
8 47 7
8 20 44
8 68 73
8 95 -55
8 70 77
8 119 -48
8 43 -54
8 67 59
8 31 -7
8 125 86
8 11 14
9 110 36
9 114 -57
9 126 -39
9 27 29
9 73 89
9 17 -26
9 45 90
9 106 -53
9 120 55
9 86 -46
9 54 58
9 63 70
10 95 97
10 81 58
10 78 50
10 46 98
10 47 52
10 128 33
10 91 -56
10 77 -71
10 42 -78
10 55 -2
10 54 91
11 14 -94
11 19 22
11 68 -23
11 20 85
11 53 -30
11 101 -35
11 89 -26
11 61 -22
11 87 53
11 118 -98
11 40 37
12 55 -77
12 100 92
12 91 -39
12 22 70
12 26 -88
12 53 -31
12 117 -92
12 15 -87
12 66 -16
12 20 30
12 80 92
12 29 -100
13 38 -11
13 55 -77
13 67 28
13 43 77
13 34 96
13 93 87
13 119 8
13 69 93
13 74 -97
13 118 -95
14 48 61
14 31 -77
14 103 -63
14 27 -4
14 79 -80
14 57 23
14 46 53
14 98 9
14 99 -21
14 104 -77
15 40 15
15 48 23
15 37 -22
15 99 -90
15 76 64
15 108 -49
15 84 -38
15 55 -75
15 34 55
15 115 31
15 82 32
15 119 -19
16 60 -20
16 128 91
16 26 71
16 78 -91
16 53 -27
16 22 -78
16 81 45
16 32 54
16 120 -40
16 42 -26
17 62 -54
17 99 17
17 111 -54
17 89 -81
17 55 19
17 55 11
17 20 -81
17 94 40
17 126 -94
17 55 91
17 36 95
17 36 35
18 87 -74
18 81 -46
18 69 37
18 23 24
18 42 50
18 99 10
18 27 77
18 43 -66
18 81 25
18 30 27
18 61 -89
19 49 -74
19 65 0
19 76 39
19 28 52
19 45 -6
19 114 36
19 55 17
19 102 -33
19 26 -7
19 41 68
19 84 -82
19 110 -59
20 28 -51
20 41 46
20 73 -95
20 42 81
20 79 -15
20 61 -89
20 97 41
20 123 -17
20 57 4
20 117 -77
20 66 1
21 105 76
21 49 -54
21 49 -8
21 113 59
21 71 58
21 111 -15
21 96 84
21 66 59
21 52 -32
21 90 58
22 25 -9
22 112 77
22 45 -27
22 81 -1
22 118 38
22 125 -58
22 61 -19
22 103 62
22 53 -6
22 128 46
22 47 -76
23 71 60
23 54 -12
23 82 -79
23 77 -70
23 68 28
23 83 -7
23 40 48
23 82 -93
23 40 -61
23 112 80
23 115 -35
24 96 10
24 88 -99
24 113 67
24 87 80
24 78 9
24 70 -7
24 88 -63
24 35 -44
24 89 54
24 77 -21
24 89 -49
25 64 73
25 47 -20
25 59 -85
25 128 13
25 76 45
25 91 -32
25 100 -83
25 45 43
25 43 -99
26 89 -3
26 128 -63
26 109 -34
26 91 -82
26 126 -30
26 106 -73
26 38 62
27 100 87
27 68 -5
27 34 -29
27 85 53
27 43 -45
27 34 -35
27 94 88
27 35 -70
28 46 17
28 127 8
28 47 -48
28 76 38
28 117 52
28 43 22
28 93 -10
28 50 -91
28 62 -11
28 63 88
28 77 -16
29 74 -25
29 124 -11
29 85 -32
29 120 -12
29 74 50
29 57 -35
29 55 -72
29 76 0
29 95 61
29 124 81
30 79 5
30 82 69
30 87 1
30 43 -79
30 95 -62
30 36 -1
30 53 -93
30 87 -38
30 82 10
30 105 10
31 119 66
31 38 -1
31 95 76
31 40 81
31 61 -3
31 67 -6
31 118 20
31 49 -48
31 122 -50
31 89 -55
32 72 79
32 94 25
32 118 -54
32 68 13
32 106 -57
32 115 20
32 49 -39
32 75 -4
33 66 -48
33 48 26
33 118 46
33 46 95
33 88 -48
33 83 -94
33 113 31
33 35 -17
33 38 -76
33 53 96
33 86 -61
34 113 -76
34 126 -9
34 94 -63
34 106 -62
34 52 31
34 105 57
34 117 -31
34 41 49
34 119 7
35 98 -60
35 69 -84
35 58 -67
35 80 11
35 76 47
35 118 -19
35 103 34
35 92 15
35 79 -36
36 47 -41
36 61 20
36 56 -15
36 68 -68
36 43 25
36 67 10
36 48 -81
36 85 -89
37 110 20
37 74 -89
37 77 -80
37 128 -35
37 124 6
37 66 28
37 116 13
37 96 -80
38 115 -19
38 105 -48
38 122 49
38 85 37
38 84 21
38 76 38
38 73 48
38 113 99
38 117 0
38 41 -14
39 79 65
39 81 -33
39 87 -73
39 118 -39
39 76 -10
39 128 29
39 63 39
39 79 -20
39 103 2
40 99 -72
40 56 63
40 119 15
40 54 -90
40 83 -88
40 102 81
40 76 -40
40 125 25
41 127 32
41 103 -51
41 55 -40
41 96 93
41 87 47
41 72 92
41 44 -47
41 94 18
41 78 -4
41 123 58
42 74 -22
42 120 -72
42 54 -36
42 120 -15
42 63 96
42 77 -25
42 62 -74
42 74 33
42 87 -51
43 47 -32
43 70 41
43 119 85
43 47 42
43 79 19
43 111 39
43 52 85
43 112 3
44 91 -20
44 101 41
44 93 -98
44 50 41
44 84 -5
44 92 14
44 109 2
44 74 -8
44 97 -86
45 57 -98
45 103 -87
45 126 14
45 63 -52
45 71 -99
45 70 -45
45 99 -66
45 95 -89
46 56 87
46 72 42
