1024 16429
1 549 68
1 925 53
1 479 88
1 424 -42
1 390 22
1 1015 -23
1 289 -1
1 552 38
1 933 -5
1 923 69
1 595 -100
1 947 -5
1 478 42
1 176 -45
1 292 -66
1 247 34
1 476 -42
1 58 64
1 439 -77
1 385 95
1 818 -44
1 421 -88
1 264 -51
1 157 -9
1 225 44
1 441 0
1 76 -24
1 888 32
1 612 -65
1 674 -71
1 1011 -54
1 92 31
2 504 -9
2 987 78
2 1006 -4
2 173 62
2 675 38
2 405 80
2 251 -85
2 489 -12
2 491 -18
2 171 82
2 575 50
2 881 14
2 886 -73
2 69 -47
2 808 -71
2 143 43
2 623 22
2 294 34
2 37 -31
2 17 45
2 803 29
2 736 18
2 949 -55
2 1011 56
2 421 -88
2 904 42
2 885 27
2 607 37
2 611 37
2 596 76
2 66 98
2 25 -74
3 870 -15
3 591 -35
3 955 -97
3 638 3
3 355 -90
3 836 -28
3 186 -51
3 705 -4
3 119 12
3 150 44
3 424 84
3 168 -27
3 1013 97
3 644 -23
3 714 -57
3 86 54
3 392 -79
3 768 -65
3 694 1
3 650 4
3 402 64
3 563 66
3 816 -76
3 376 -15
3 857 27
3 213 -40
3 482 -49
3 719 47
3 440 -20
3 1007 21
3 279 -56
3 111 23
4 426 -43
4 72 -76
4 938 70
4 32 -61
4 326 23
4 712 -14
4 544 31
4 717 -15
4 367 -41
4 244 2
4 873 -48
4 446 -98
4 63 -34
4 397 -62
4 429 -91
4 698 38
4 466 -66
4 507 -99
4 999 85
4 49 -86
4 276 -5
4 1024 -8
4 411 -31
4 258 64
4 615 -23
4 663 23
4 861 21
4 653 -41
4 327 36
4 409 -50
4 137 -78
4 314 -75
5 302 55
5 980 1
5 302 45
5 496 34
5 10 -92
5 770 -70
5 439 -27
5 552 82
5 859 72
5 208 76
5 163 12
5 789 85
5 528 -41
5 756 -64
5 931 51
5 880 -88
5 733 39
5 201 28
5 329 37
5 635 94
5 212 74
5 253 51
5 890 84
5 867 -99
5 858 19
5 231 -41
5 363 -17
5 365 35
5 77 -91
5 397 64
5 193 -16
5 767 15
6 68 -32
6 1009 -21
6 353 -89
6 486 -84
6 707 9
6 552 64
6 823 -49
6 375 8
6 132 -66
6 760 11
6 130 -57
6 962 18
6 870 4
6 379 78
6 799 -9
6 347 37
6 455 -18
6 869 -13
6 527 -46
6 1015 85
6 416 35
6 475 80
6 138 -77
6 117 73
6 922 -63
6 364 85
6 315 -34
6 95 10
6 997 -84
6 717 -15
6 267 30
6 577 -31
7 616 -93
7 120 37
7 983 3
7 367 37
7 850 25
7 979 -44
7 108 -99
7 12 82
7 28 -54
7 374 -30
7 682 6
7 267 76
7 932 -79
7 109 13
7 116 44
7 375 -63
7 442 75
7 350 -90
7 1019 -4
7 156 28
7 491 54
7 291 52
7 329 94
7 83 -19
7 232 45
7 81 -53
7 857 -39
7 233 -96
7 894 -9
7 851 -54
7 572 -27
7 951 -77
8 1009 69
8 642 -60
8 10 -28
8 317 -28
8 598 -42
8 15 60
8 231 46
8 974 86
8 677 -4
8 337 -74
8 1023 90
8 429 36
8 226 -52
8 125 23
8 865 41
8 40 -88
8 428 -72
8 193 -73
8 912 31
8 822 -25
8 109 -98
8 478 -5
8 526 45
8 584 -32
8 96 49
8 298 87
8 533 -65
8 770 -4
8 719 38
8 276 57
8 53 -36
8 815 -98
9 994 91
9 893 -93
9 463 48
9 769 96
9 664 13
9 206 -60
9 251 -43
9 988 -79
9 842 -25
9 420 14
9 461 -27
9 76 -24
9 675 16
9 794 -2
9 516 91
9 130 48
9 823 2
9 240 58
9 303 -64
9 68 43
9 18 57
9 556 89
9 251 -25
9 921 -67
9 153 68
9 335 25
9 859 30
9 626 12
9 346 -3
9 159 91
9 409 7
9 733 -24
10 435 -27
10 562 80
10 420 -73
10 242 -95
10 658 -64
10 627 -35
10 384 -56
10 530 56
10 358 53
10 442 -26
10 77 45
10 644 12
10 385 -75
10 814 14
10 132 21
10 423 4
10 52 -60
10 257 -35
10 987 78
10 904 20
10 1011 -7
10 38 -50
10 320 30
10 100 -94
10 869 97
10 220 -100
10 579 21
10 641 44
10 805 30
10 942 -88
10 593 59
11 976 -100
11 87 -66
11 313 -43
11 386 99
11 888 79
11 938 -44
11 424 1
11 317 0
11 618 -48
11 703 -58
11 303 -58
11 906 24
11 691 80
11 304 -75
11 938 -74
11 510 64
11 390 55
11 532 72
11 755 60
11 611 -75
11 915 7
11 314 90
11 44 84
11 636 74
11 816 -12
11 412 -11
11 586 -65
11 754 54
11 715 -43
11 180 -75
11 493 -36
11 1014 68
12 346 -23
12 496 -87
12 677 67
12 238 74
12 128 75
12 446 90
12 707 26
12 635 -88
12 395 -53
12 749 -85
12 528 -68
12 582 48
12 535 19
12 450 -96
12 168 75
12 43 -41
12 456 82
12 244 -19
12 299 -86
12 684 48
12 964 -26
12 133 89
12 1021 -41
12 851 94
12 247 -67
12 592 -22
12 216 78
12 628 -17
12 528 -63
12 515 -50
12 68 -62
13 869 -68
13 598 -55
13 639 93
13 949 38
13 865 -48
13 462 -1
13 139 -5
13 395 70
13 903 -86
13 444 12
13 317 -98
13 974 -19
13 246 -36
13 851 -69
13 436 5
13 888 -67
13 1013 32
13 1016 -52
13 255 5
13 712 24
13 325 -14
13 255 5
13 216 -58
13 276 -28
13 951 53
13 780 74
13 277 78
13 342 80
13 566 23
13 142 -84
13 928 -83
14 90 -44
14 791 15
14 69 60
14 99 20
14 413 -35
14 434 61
14 537 -49
14 827 34
14 87 -32
14 349 58
14 804 13
14 614 -23
14 105 -40
14 760 -54
14 336 -99
14 258 -67
14 210 -85
14 438 -38
14 524 0
14 595 -68
14 605 28
14 715 33
14 188 97
14 581 -49
14 679 -61
14 659 35
14 23 19
14 526 37
14 208 8
14 950 28
14 214 87
14 597 -41
15 737 -89
15 123 51
15 188 -78
15 690 -50
15 415 -51
15 376 72
15 775 39
15 586 13
15 532 42
15 339 62
15 750 -77
15 218 -95
15 693 96
15 865 10
15 934 68
15 389 40
15 898 68
15 511 43
15 944 -77
15 984 76
15 430 64
15 49 -47
15 248 73
15 135 -80
15 832 -4
15 673 61
15 967 -32
15 76 -98
15 17 -95
15 717 39
15 211 -49
15 807 -6
16 455 -81
16 481 76
16 971 87
16 188 -58
16 740 -60
16 811 66
16 594 -75
16 56 -8
16 645 76
16 711 66
16 730 11
16 977 7
16 591 67
16 958 13
16 348 49
16 1000 -49
16 51 -96
16 508 87
16 814 -91
16 506 87
16 660 15
16 110 90
16 697 -51
16 650 -71
16 627 86
16 355 9
16 838 93
16 130 34
16 759 -83
16 507 -80
16 771 -46
16 205 74
17 865 39
17 373 -29
17 931 -73
17 545 71
17 49 -65
17 250 99
17 427 -22
17 440 -57
17 42 -15
17 936 76
17 414 -57
17 228 -69
17 870 -87
17 164 23
17 803 -23
17 236 -100
17 25 -60
17 841 86
17 317 -64
17 73 79
17 39 -47
17 756 23
17 664 54
17 774 42
17 129 -94
17 56 48
17 753 33
17 446 22
17 715 -14
17 214 -99
17 734 -49
18 595 -71
18 491 19
18 211 -39
18 609 -87
18 491 91
18 473 -79
18 691 78
18 592 15
18 87 36
18 777 -77
18 446 44
18 519 66
18 982 -29
18 642 99
18 756 -78
18 319 -73
18 736 10
18 51 -31
18 445 4
18 969 97
18 581 -54
18 969 66
18 736 22
18 606 60
18 489 -35
18 467 -99
