64 249
1 55 -6
1 15 25
1 12 85
1 22 11
1 2 57
1 26 85
1 53 47
1 11 -72
2 4 -92
2 11 13
2 60 -65
2 61 91
2 22 -84
2 21 -80
2 23 -7
3 36 83
3 16 -91
3 37 41
3 32 52
3 63 -43
3 17 -9
3 44 -60
3 21 -74
4 48 -56
4 43 80
4 27 -69
4 43 -91
4 15 55
4 34 -87
4 52 26
5 16 -43
5 18 68
5 52 37
5 61 50
5 23 -95
5 13 -32
5 31 -36
5 18 57
6 25 51
6 63 30
6 10 57
6 26 5
6 7 87
7 58 -42
7 33 36
7 43 -32
7 16 -36
7 42 49
7 27 5
8 41 -29
8 28 31
8 29 -62
8 53 33
8 52 -6
8 27 -31
9 55 -34
9 18 62
9 62 -75
9 41 -89
9 16 56
9 19 -67
9 13 -48
10 27 -29
10 34 94
10 14 -2
10 15 -65
10 58 -54
10 55 2
10 30 62
11 39 -76
11 63 98
11 61 -39
11 50 -57
11 28 83
11 57 37
12 60 -84
12 30 -85
12 28 -75
12 47 -74
12 24 9
12 24 51
12 61 -21
13 55 7
13 38 -57
13 31 60
13 63 -71
13 64 -93
13 20 35
13 44 -44
14 45 46
14 21 -70
14 30 -26
14 63 83
14 50 99
14 46 -62
15 39 27
15 21 13
15 16 99
15 34 -66
15 24 -36
15 46 -37
15 21 96
15 40 65
16 46 47
16 46 17
16 52 98
16 41 3
16 33 -51
16 52 -26
16 19 19
17 40 -24
17 57 -72
17 19 -52
17 60 32
18 44 -72
18 25 -89
18 31 5
18 28 -41
18 20 -52
18 37 -68
18 32 89
18 43 68
19 58 -11
19 32 -40
19 53 40
19 37 73
19 53 -12
19 36 -34
19 38 -27
20 34 -5
20 41 35
20 47 91
20 30 -91
20 33 0
20 33 22
20 64 89
21 29 54
21 45 24
21 34 -21
21 61 -67
21 46 75
21 25 35
21 44 62
22 63 -11
22 33 -50
22 54 -23
22 27 19
22 28 92
23 29 4
23 60 -30
23 43 77
23 36 24
23 49 -60
24 49 -34
24 39 -96
24 47 62
25 49 75
25 30 59
25 54 -31
25 63 73
26 28 41
26 48 47
26 54 -33
26 41 21
26 29 -50
26 33 27
27 40 -91
27 55 -36
27 58 58
27 31 84
28 37 -47
28 53 -3
28 41 -96
28 39 72
29 44 -73
29 40 -63
29 52 87
29 32 -58
30 38 15
30 47 22
30 61 -79
30 35 4
30 42 -65
30 58 -43
30 31 -76
31 61 -1
31 50 -97
31 60 -26
32 42 -39
32 39 33
32 43 -64
33 62 -50
33 43 94
33 43 90
33 48 54
34 48 23
34 55 2
34 43 50
34 57 -31
34 60 -23
34 55 -81
35 61 37
35 39 -2
35 36 -17
36 50 -85
36 43 -78
36 45 -23
36 42 99
37 63 31
37 41 -55
37 57 -75
38 56 61
38 45 6
39 57 59
39 59 36
39 51 36
39 45 -43
39 56 79
40 48 59
40 56 -36
40 62 54
40 57 -54
41 53 88
41 52 -31
41 64 -81
42 54 -86
42 49 85
42 45 86
43 64 -24
44 63 14
44 52 -25
45 56 -6
45 49 -72
46 58 77
46 48 -68
47 50 -21
48 64 -99
48 58 -75
49 60 -7
49 64 -14
49 60 62
50 62 93
52 64 -49
53 62 81
53 60 21
53 55 -35
55 56 6
56 64 43
59 62 -43
