64 512
1 39 -94
1 40 -63
1 48 81
1 15 -97
1 51 77
1 53 -44
1 33 1
1 23 -89
2 28 -99
2 63 -47
2 6 -73
2 43 -39
2 47 -45
2 44 -77
2 51 26
2 15 -78
3 45 47
3 62 -22
3 52 75
3 29 -13
3 5 -1
3 10 97
3 39 -4
3 13 36
4 50 72
4 28 -32
4 42 96
4 35 5
4 37 20
4 51 1
4 36 54
4 37 8
5 64 3
5 26 -91
5 59 -43
5 59 63
5 1 -57
5 29 27
5 48 -95
5 3 23
6 34 -19
6 10 -7
6 25 -58
6 38 -35
6 51 -67
6 12 79
6 5 -14
6 50 64
7 57 46
7 16 -96
7 48 43
7 17 -28
7 50 -96
7 4 50
7 29 27
7 41 20
8 10 20
8 18 99
8 51 69
8 46 11
8 41 35
8 4 11
8 50 -93
8 34 -10
9 17 93
9 54 -13
9 25 80
9 14 -88
9 19 -98
9 10 35
9 12 -78
9 35 25
10 6 -22
10 6 -15
10 58 22
10 44 28
10 31 -44
10 11 18
10 21 98
10 20 28
11 49 42
11 49 84
11 33 -54
11 35 -88
11 5 62
11 12 91
11 45 26
11 17 72
12 46 -32
12 35 -43
12 62 80
12 24 -45
12 62 -92
12 59 3
12 33 -7
12 9 -4
13 39 -29
13 14 30
13 8 -72
13 33 58
13 49 55
13 21 44
13 27 1
13 20 36
14 14 -68
14 2 17
14 63 -89
14 63 -50
14 23 -21
14 6 -73
14 52 89
14 9 -30
15 21 1
15 50 16
15 42 25
15 33 56
15 15 -22
15 32 -79
15 34 23
15 30 -11
16 13 48
16 60 -47
16 3 57
16 37 -52
16 1 -78
16 19 -99
16 40 -19
16 10 -89
17 12 -27
17 45 -52
17 14 -87
17 26 92
17 26 -72
17 27 28
17 51 68
17 32 -53
18 63 37
18 61 53
18 53 74
18 54 -31
18 16 -99
18 32 -77
18 49 -46
18 44 -29
19 20 90
19 62 -79
19 16 -35
19 57 -96
19 28 -31
19 46 -42
19 54 77
19 44 -79
20 34 -65
20 28 -68
20 14 77
20 64 -97
20 21 6
20 43 82
20 25 -80
20 38 -64
21 55 6
21 4 78
21 26 -90
21 19 56
21 29 24
21 63 -89
21 62 59
21 27 -68
22 41 -64
22 45 -54
22 36 -44
22 33 60
22 63 -82
22 50 44
22 25 -74
22 42 51
23 61 -35
23 35 59
23 9 20
23 64 -7
23 10 -9
23 33 -87
23 30 -38
23 51 -55
24 48 45
